id_aluno,ano_ref,fase,idade,defasagem,ida,ieg,iaa,ips,ipp,ipv,ian,matematica,portugues,ingles,risco_defasagem_futuro
1049,2023,1,10,-1,6.3,7.7,10.0,7.52,8.125,7.943333333,5.0,5.5,7.0,,1
1050,2023,1,11,-1,7.2,9.2,9.0,6.27,8.125,8.223333333,5.0,6.2,8.2,,1
1051,2023,1,9,0,8.4,8.9,8.5,6.27,8.75,8.613333333,10.0,7.0,9.8,,1
1052,2023,1,9,0,5.3,9.0,0.0,7.52,7.916666667,7.833333333,10.0,5.0,5.5,,1
1053,2023,1,9,0,8.6,9.1,0.0,6.27,8.958333333,8.616666667,10.0,7.8,9.3,,1
1054,2023,1,13,-2,6.6,8.6,8.5,7.52,7.5,7.836666667,5.0,5.0,8.2,,1
1055,2023,1,11,-1,5.5,7.2,0.0,7.52,7.291666667,7.276666667,5.0,6.0,5.0,,1
1056,2023,1,9,0,8.1,9.6,8.5,7.52,7.96875,8.113333333,10.0,7.8,8.3,,1
1057,2023,1,9,0,6.3,10.0,10.0,7.52,8.125,8.34,10.0,6.5,6.0,,1
1058,2023,1,9,0,5.4,8.7,10.0,3.14,7.083333333,7.62,10.0,4.0,6.7,,1
1059,2023,1,10,-1,7.6,9.8,10.0,2.52,7.96875,8.673333333,5.0,6.2,9.0,,1
1060,2023,1,11,-1,5.7,8.6,9.0,3.14,7.96875,8.673333333,5.0,4.3,7.0,,1
1061,2023,1,10,-1,9.3,9.7,9.5,3.14,8.75,8.836666667,5.0,8.8,9.7,,1
1062,2023,1,9,0,6.2,7.7,7.4,3.77,8.59375,8.503333333,10.0,4.8,7.5,,1
1063,2023,1,11,-1,5.9,9.5,9.5,7.52,6.40625,7.89,5.0,4.7,7.0,,0
1064,2023,1,10,-1,8.6,9.8,8.5,7.52,9.375,8.84,5.0,8.3,8.8,,1
1065,2023,1,10,-1,7.0,9.6,8.5,7.52,8.4375,8.84,5.0,7.7,6.3,,1
1066,2023,1,10,-1,6.2,6.6,8.5,7.52,8.4375,8.783333333,5.0,4.2,8.2,,0
1067,2023,1,10,-1,5.4,7.9,0.0,7.52,8.28125,9.006666667,5.0,4.5,6.3,,0
1068,2023,1,10,-1,9.0,9.3,8.5,6.89,9.166666667,9.283333333,5.0,8.3,9.7,,1
1069,2023,1,11,-1,7.1,7.8,9.0,7.52,8.125,8.226666667,5.0,7.5,6.7,,1
1070,2023,1,11,-1,5.8,7.8,9.0,3.14,7.708333333,8.67,5.0,5.3,6.3,,1
1071,2023,1,11,-1,3.5,8.6,9.0,7.52,5.625,6.396666667,5.0,1.7,5.3,,1
1072,2023,2,12,0,6.7,8.6,9.0,5.0,8.125,8.7125,10.0,5.2,8.2,,1
1073,2023,2,12,-1,6.2,8.8,0.0,2.52,8.333333333,9.045,5.0,4.8,7.5,,1
1074,2023,2,13,-1,6.0,9.8,0.0,2.52,7.083333333,7.8775,5.0,8.0,4.0,,1
1075,2023,2,13,-1,5.5,9.6,0.0,5.0,7.708333333,9.0025,5.0,5.0,6.0,,1
1076,2023,2,12,-1,8.5,9.7,9.0,2.52,8.333333333,8.8775,5.0,9.0,8.0,,1
1077,2023,2,11,0,7.3,9.7,0.0,2.52,8.75,8.4225,10.0,6.8,7.8,,1
1078,2023,2,14,-2,6.4,6.8,5.3,2.52,8.958333333,8.2975,5.0,4.3,8.5,,1
1079,2023,2,13,-1,7.6,8.1,9.0,2.52,7.083333333,7.13,5.0,7.3,7.8,,1
1080,2023,2,12,-1,1.5,10.0,7.9,5.0,8.541666667,8.13,5.0,0.0,3.0,,1
1081,2023,2,14,-2,6.5,10.0,10.0,2.52,8.958333333,8.59,5.0,8.0,5.0,,1
1082,2023,2,12,-1,5.0,9.5,9.5,2.52,8.75,8.4225,5.0,3.5,6.5,,1
1083,2023,2,10,0,7.5,10.0,6.8,5.0,8.75,8.38,10.0,7.0,8.0,,1
1084,2023,2,11,0,6.8,10.0,8.4,2.52,8.75,8.38,10.0,5.0,8.5,,1
1085,2023,2,12,-1,6.7,9.8,0.0,2.52,8.958333333,8.13,5.0,6.0,7.3,,1
1086,2023,2,12,-1,5.7,9.4,8.5,2.52,8.75,8.755,5.0,6.0,5.3,,1
1087,2023,2,12,-1,5.4,9.5,10.0,2.52,8.75,8.0475,5.0,3.7,7.0,,1
1088,2023,2,13,-1,6.8,9.8,9.5,2.52,8.75,7.9225,5.0,6.0,7.5,,1
1089,2023,2,11,0,7.0,9.5,9.0,2.52,8.75,8.3375,10.0,6.0,8.0,,1
1090,2023,2,13,-1,9.0,9.6,9.0,2.52,8.958333333,7.88,5.0,8.7,9.3,,1
1091,2023,2,12,-1,9.5,9.0,8.5,2.52,8.958333333,9.1725,5.0,9.3,9.7,,1
1092,2023,2,12,-1,6.9,9.8,7.8,2.52,8.75,8.2975,5.0,6.0,7.8,,1
1093,2023,2,11,0,9.2,9.3,7.0,2.52,8.958333333,8.2975,10.0,9.3,9.0,,1
1094,2023,2,12,0,8.5,9.5,7.8,2.52,8.75,8.3375,10.0,7.8,9.2,,1
1095,2023,2,13,-1,5.3,9.8,0.0,2.52,8.75,8.005,5.0,5.8,4.7,,1
1096,2023,2,11,0,9.6,9.9,9.5,2.52,8.958333333,8.0875,10.0,9.5,9.7,,1
1097,2023,2,14,-2,5.4,8.6,9.5,5.0,8.125,6.96,5.0,4.3,6.5,,1
1098,2023,2,13,-1,6.4,9.5,9.5,2.52,8.125,7.92,5.0,6.3,6.5,,1
1099,2023,2,13,-1,5.2,9.6,9.0,2.52,8.333333333,8.34,5.0,5.7,4.7,,1
1100,2023,2,11,0,7.1,9.2,10.0,5.0,8.541666667,8.283333333,10.0,6.3,7.8,,1
1101,2023,2,10,0,5.3,7.2,0.0,5.0,8.333333333,8.116666667,10.0,4.2,6.3,,1
1102,2023,2,11,0,7.5,9.5,9.5,5.0,7.708333333,7.56,10.0,5.7,9.2,,1
1103,2023,2,11,0,5.0,8.7,9.0,5.0,8.333333333,8.006666667,10.0,4.5,5.5,,1
1104,2023,2,13,-1,6.4,10.0,5.7,2.52,8.541666667,9.063333333,5.0,5.5,7.3,,1
1105,2023,2,13,-1,6.0,9.0,0.0,2.52,8.125,8.673333333,5.0,5.0,7.0,,1
1106,2023,2,12,-1,5.1,9.3,8.5,5.0,8.333333333,8.003333333,5.0,5.2,5.0,,1
1107,2023,2,13,-1,7.5,9.4,9.0,5.0,8.958333333,8.783333333,5.0,8.0,7.0,,1
1108,2023,2,13,-1,4.7,9.3,0.0,5.0,8.541666667,8.283333333,5.0,3.7,5.7,,1
1109,2023,2,14,-2,3.4,6.4,10.0,5.0,7.5,7.836666667,5.0,3.5,3.3,,1
1110,2023,2,12,-1,6.8,9.2,4.6,5.0,8.541666667,8.73,5.0,6.5,7.0,,1
1111,2023,2,11,0,5.4,8.9,0.0,2.52,8.125,8.173333333,10.0,4.8,6.0,,1
1112,2023,2,12,-1,6.3,7.9,9.5,2.52,8.333333333,8.616666667,5.0,5.2,7.3,,1
1113,2023,2,12,-1,5.0,6.0,0.0,7.52,7.5,7.173333333,5.0,5.0,5.0,,1
1114,2023,2,12,0,4.9,9.8,8.5,2.52,8.125,8.56,10.0,4.3,5.5,,1
1115,2023,2,11,0,4.0,8.3,0.0,7.52,7.5,7.56,10.0,6.0,2.0,,1
1116,2023,2,14,-1,4.9,9.2,9.5,5.0,7.083333333,7.39,5.0,3.8,6.0,,1
1117,2023,2,11,0,7.3,9.6,9.0,7.52,7.708333333,7.946666667,10.0,6.0,8.5,,1
1118,2023,2,13,-1,6.0,8.8,5.3,7.52,7.708333333,8.28,5.0,4.8,7.2,,1
1119,2023,2,13,-1,5.9,9.7,7.3,3.77,7.708333333,8.453333333,5.0,3.0,8.8,,1
1120,2023,2,11,0,8.3,9.6,9.5,7.52,8.958333333,9.676666667,10.0,7.3,9.2,,1
1121,2023,2,11,0,8.0,9.9,0.0,6.26,8.75,9.84,10.0,6.5,9.5,,1
1122,2023,2,11,0,6.9,9.3,0.0,6.89,7.291666667,8.616666667,10.0,5.2,8.5,,1
1123,2023,2,13,-1,5.3,8.9,7.3,7.52,7.083333333,7.113333333,5.0,3.8,6.8,,1
1124,2023,2,14,-2,3.0,8.0,9.5,7.52,7.083333333,7.786666667,5.0,1.0,5.0,,1
1125,2023,2,11,0,4.0,7.9,4.7,7.52,6.666666667,6.95,10.0,1.0,7.0,,1
1126,2023,2,12,-1,,5.2,0.0,3.77,7.291666667,7.06,5.0,,,,1
1127,2023,2,11,0,6.9,9.9,8.5,5.02,8.125,9.01,10.0,5.0,8.7,,1
1128,2023,2,12,-1,3.5,7.3,9.5,5.02,7.916666667,7.503333333,5.0,3.0,4.0,,1
1129,2023,2,11,0,7.8,9.2,0.0,6.27,7.916666667,7.503333333,10.0,6.8,8.7,,1
1130,2023,2,11,0,7.3,8.4,8.5,7.52,7.708333333,7.503333333,10.0,6.3,8.2,,1
1131,2023,2,12,-1,9.1,9.9,7.9,5.02,8.75,9.286666667,5.0,8.3,9.8,,1
1132,2023,2,12,-1,5.8,6.3,10.0,6.27,7.916666667,7.503333333,5.0,5.2,6.3,,1
1133,2023,2,10,0,6.5,10.0,9.5,6.27,8.541666667,9.343333333,10.0,5.0,8.0,,1
1134,2023,2,12,0,6.8,9.7,8.0,3.76,7.916666667,7.56,10.0,5.5,8.0,,1
1135,2023,2,12,0,7.2,9.4,0.0,7.52,8.125,7.896666667,10.0,4.8,9.5,,1
1136,2023,2,14,-1,6.6,8.1,6.8,2.52,8.333333333,7.723333333,5.0,4.8,8.3,,1
1137,2023,2,10,0,6.5,9.8,9.5,6.27,9.375,9.843333333,10.0,6.0,7.0,,1
1138,2023,2,12,-1,9.3,9.2,9.0,6.27,9.166666667,8.566666667,5.0,9.0,9.5,,1
1139,2023,2,11,0,5.3,9.1,8.5,5.64,8.125,7.79,10.0,6.3,4.3,,1
1140,2023,2,11,0,7.3,8.7,4.7,7.52,7.708333333,7.62,10.0,8.5,6.0,,1
1141,2023,2,12,-1,5.9,8.8,9.0,7.52,7.708333333,7.113333333,5.0,5.5,6.2,,1
1142,2023,2,11,0,10.0,10.0,9.0,7.52,8.541666667,8.343333333,10.0,10.0,10.0,,1
1143,2023,3,15,-2,5.3,7.0,8.8,6.26,7.5,6.2075,5.0,6.0,6.3,3.5,1
1144,2023,3,13,0,8.0,9.4,0.0,5.02,8.28125,8.0025,10.0,7.0,8.2,8.8,1
1145,2023,3,11,1,7.8,9.5,0.0,4.39,8.59375,8.63,10.0,7.7,7.7,8.0,1
1146,2023,3,15,-1,3.7,8.8,9.6,6.26,7.1875,6.965,5.0,5.0,3.3,2.7,1
1147,2023,3,14,-1,6.7,8.3,8.3,6.26,7.1875,7.0075,5.0,5.0,7.5,7.5,1
1148,2023,3,12,1,5.7,8.6,7.9,3.77,7.5,7.2125,10.0,5.7,5.3,6.2,1
1149,2023,3,14,-1,7.2,9.8,8.3,2.52,7.96875,8.1725,5.0,6.0,6.8,8.7,1
1150,2023,3,16,-3,6.7,9.8,9.2,2.52,7.96875,7.835,2.5,7.0,6.5,6.5,1
1151,2023,3,12,0,8.3,9.5,7.5,2.52,7.65625,7.545,10.0,7.3,8.8,8.7,0
1152,2023,3,14,-1,6.8,9.4,0.0,5.0,7.8125,7.585,5.0,6.7,6.0,7.8,1
1153,2023,3,14,-1,7.2,10.0,7.9,7.52,7.65625,8.63,5.0,6.7,7.8,7.0,1
1154,2023,3,13,0,5.1,9.3,9.6,5.63,7.65625,7.67,10.0,5.3,5.0,5.0,1
1155,2023,3,14,-1,8.0,9.2,9.2,5.63,7.5,8.2925,5.0,6.7,8.2,9.0,1
1156,2023,3,12,0,5.3,9.2,8.3,2.52,7.96875,7.7925,10.0,6.2,6.0,3.7,1
1157,2023,3,14,-1,5.7,8.8,9.2,6.26,7.5,7.0025,5.0,5.0,6.3,5.7,0
1158,2023,3,14,-1,4.3,8.6,7.5,2.52,7.5,7.34,5.0,5.3,5.0,2.7,1
1159,2023,3,13,0,3.1,6.6,5.8,2.52,7.1875,7.1325,10.0,5.2,1.5,2.5,1
1160,2023,3,13,0,2.7,8.7,9.6,2.52,6.875,7.2575,10.0,4.8,2.7,0.7,1
1161,2023,3,13,0,6.3,8.1,6.3,2.52,8.28125,8.63,10.0,7.3,6.5,5.2,1
1162,2023,3,14,0,6.0,8.5,8.3,3.77,7.8125,7.7525,10.0,7.3,5.5,5.2,1
1163,2023,3,14,-1,7.2,9.3,8.8,7.52,7.65625,7.75,5.0,7.0,6.7,8.0,0
1164,2023,3,13,0,4.8,7.5,9.2,2.52,7.65625,7.545,10.0,7.0,7.5,0.0,1
1165,2023,3,12,0,7.3,9.1,9.2,5.0,7.1875,7.2925,10.0,7.0,6.0,9.0,1
1166,2023,3,15,-2,4.8,9.6,8.3,7.52,7.65625,7.9175,5.0,5.3,2.8,6.2,1
1167,2023,3,16,-3,3.8,7.6,8.8,2.52,7.65625,7.9625,2.5,6.0,3.7,1.8,1
1168,2023,3,13,0,3.5,8.8,0.0,2.52,7.65625,7.045,10.0,5.0,2.0,3.5,1
1169,2023,3,14,-1,6.3,9.5,7.5,5.0,7.03125,8.0025,5.0,6.8,7.3,4.8,1
1170,2023,3,14,-1,5.9,7.7,8.8,7.52,7.1875,6.5775,5.0,6.0,6.8,4.8,1
1171,2023,3,14,-1,8.7,8.4,7.9,5.0,8.75,8.88,5.0,7.3,9.0,9.7,1
1172,2023,4,16,-2,6.7,7.8,8.3,2.52,8.59375,8.46,5.0,6.0,5.7,8.3,1
1173,2023,4,14,0,6.0,9.7,8.8,2.52,7.8125,8.1225,10.0,7.0,5.0,6.0,1
1174,2023,4,15,-1,6.8,8.7,9.2,2.52,8.90625,8.3375,5.0,6.5,7.2,6.8,1
1175,2023,4,17,-3,6.3,5.3,8.3,2.52,7.65625,7.6275,2.5,6.3,6.3,6.2,1
1176,2023,4,13,1,8.2,9.3,8.3,7.52,9.6875,9.17,10.0,8.0,7.8,8.7,0
1177,2023,4,15,0,7.2,9.9,10.0,2.52,8.90625,8.88,10.0,7.0,6.7,8.0,1
1178,2023,4,16,-2,5.7,9.3,8.8,2.52,7.96875,8.2125,5.0,6.3,4.5,6.3,0
1179,2023,4,15,-1,5.0,8.1,9.6,4.38,6.875,7.17,5.0,6.7,3.7,4.5,1
1180,2023,4,15,-1,5.4,9.5,8.3,5.0,7.1875,7.7125,5.0,6.0,4.8,5.3,1
1181,2023,4,14,0,4.8,8.3,8.8,2.52,7.5,7.3375,10.0,5.7,4.3,4.5,1
1182,2023,4,16,-2,4.2,6.3,7.5,2.52,6.71875,7.2125,5.0,5.3,2.0,5.2,1
1183,2023,4,16,-1,5.3,8.7,7.5,2.52,6.09375,6.7575,5.0,6.0,4.0,6.0,1
1184,2023,4,16,-2,7.3,8.3,8.3,5.0,8.125,8.045,5.0,8.0,5.5,8.5,0
1185,2023,4,13,1,7.5,9.1,7.5,5.0,7.8125,8.3775,10.0,6.7,6.3,9.5,1
1186,2023,4,16,-2,5.5,9.8,8.8,6.89,6.875,7.3825,5.0,6.7,5.2,4.5,1
1187,2023,4,13,1,5.3,6.9,8.8,2.52,7.34375,6.715,10.0,4.7,5.0,6.2,1
1188,2023,4,15,-1,6.4,9.4,9.6,,7.8125,7.5875,5.0,6.5,7.5,5.2,0
1189,2023,4,15,-1,6.1,9.0,8.8,,7.8125,7.3775,5.0,6.3,5.7,6.2,1
1190,2023,4,14,0,4.2,9.2,0.0,5.0,7.34375,7.045,10.0,3.0,4.2,5.5,1
1191,2023,4,14,0,3.7,7.2,7.5,5.0,5.0,6.26,10.0,2.3,2.5,6.2,1
1192,2023,4,16,-1,5.8,8.7,7.9,2.52,7.96875,7.6675,5.0,4.7,6.0,6.8,1
1193,2023,4,14,0,4.1,7.8,0.0,5.0,7.1875,7.13,10.0,3.7,3.5,5.0,1
1194,2023,4,13,1,6.1,9.0,8.8,5.0,7.5,7.6675,10.0,6.0,4.2,8.0,1
1195,2023,4,17,-3,5.4,8.3,0.0,2.52,8.28125,8.0025,2.5,4.3,4.7,7.3,0
1196,2023,5,15,0,7.5,8.2,0.0,5.0,7.8125,8.045,10.0,8.0,6.2,8.3,1
1197,2023,5,16,-1,7.3,8.4,6.7,5.0,7.03125,7.215,5.0,5.3,7.2,9.3,1
1198,2023,5,16,-1,6.7,9.4,8.3,6.26,7.5,7.9625,5.0,7.3,3.7,9.0,1
1199,2023,5,17,-2,6.2,9.1,6.7,5.0,6.875,8.0875,5.0,6.8,5.0,6.7,1
1200,2023,5,16,0,4.0,6.4,0.0,5.0,7.5,6.8725,10.0,4.3,2.3,5.5,1
1201,2023,5,15,0,7.8,9.6,9.2,3.77,8.59375,8.7575,10.0,8.3,6.5,8.5,1
1202,2023,5,16,-1,3.3,7.6,7.1,7.52,7.34375,6.67,5.0,4.5,3.3,2.0,1
1203,2023,5,16,-1,7.2,10.0,9.2,2.52,7.96875,7.8775,5.0,6.7,5.8,9.2,1
1204,2023,5,16,-1,6.1,8.7,7.5,5.0,7.8125,7.2125,5.0,5.0,3.7,9.7,1
1205,2023,5,18,-3,5.0,9.2,9.2,6.26,7.5,7.085,2.5,5.2,3.7,6.2,1
1206,2023,5,17,-2,5.6,8.3,8.8,2.52,7.8125,7.7125,5.0,4.7,3.7,8.3,1
1207,2023,5,15,0,5.5,9.0,8.8,5.0,7.8125,7.63,10.0,5.0,4.0,7.5,1
1208,2023,5,15,0,6.2,8.8,8.8,2.52,6.875,6.2525,10.0,5.0,4.8,8.8,1
1209,2023,5,16,-1,7.4,9.4,7.5,5.0,7.8125,7.7125,5.0,7.7,5.7,8.8,1
1210,2023,5,16,-1,4.7,9.4,9.6,5.0,7.8125,8.09,5.0,5.0,2.0,7.0,0
1211,2023,5,16,-1,6.2,9.1,7.1,5.0,7.8125,7.7125,5.0,6.3,4.5,7.8,1
1212,2023,5,16,-1,4.2,8.9,8.3,5.0,7.65625,7.715,5.0,0.0,3.5,9.0,1
1213,2023,5,17,-2,6.0,8.4,0.0,2.52,7.8125,7.715,5.0,6.7,4.8,6.5,1
1214,2023,6,16,0,7.4,9.8,9.6,6.89,7.5,7.6725,10.0,8.0,5.0,9.3,1
1215,2023,6,16,0,4.1,5.6,7.1,5.0,7.5,7.1725,10.0,5.0,2.7,4.7,1
1216,2023,6,19,-2,7.9,9.0,9.6,5.63,7.5,7.795,5.0,8.7,5.3,9.7,1
1217,2023,6,17,-1,5.9,7.9,0.0,5.63,7.65625,7.38,5.0,7.0,4.0,6.7,1
1218,2023,6,17,-1,5.3,9.2,7.5,5.0,7.5,7.1325,5.0,6.7,3.5,5.7,1
1219,2023,6,16,0,6.3,6.5,8.8,5.63,7.34375,7.38,10.0,7.2,5.5,6.3,1
1220,2023,6,18,-1,6.8,9.0,0.0,5.0,7.8125,7.63,5.0,8.8,5.3,6.3,1
1221,2023,7,22,-1,8.7,9.1,9.2,6.26,8.0,8.09,5.0,8.2,8.0,10.0,1
1222,2023,7,20,-1,6.8,10.0,7.1,5.63,6.875,6.005,5.0,5.0,6.5,9.0,1
1223,2023,7,17,0,9.0,9.3,8.8,5.0,6.875,7.2925,10.0,9.5,8.3,9.3,1
1224,2023,7,20,-1,8.0,9.4,8.3,5.0,7.125,7.6325,5.0,8.2,6.3,9.5,1
1225,2023,7,18,-1,,,7.5,2.52,,,5.0,,,,0
1226,2023,7,16,1,,,9.2,7.52,,,10.0,,,,1
1227,2023,7,17,1,,,9.2,2.52,,,10.0,,,,1
1228,2023,7,17,0,,,7.5,2.52,,,10.0,,,,0
1229,2023,7,17,1,,,8.3,7.52,,,10.0,,,,1
1230,2023,7,16,1,,,0.0,2.52,,,10.0,,,,1
1231,2023,8,22,0,,,,,,,10.0,,,,1
1232,2023,8,21,0,,,,,,,10.0,,,,1
1233,2023,8,22,0,,,,,,,10.0,,,,1
1234,2023,8,21,0,,,,,,,10.0,,,,0
1235,2023,8,21,0,,,,,,,10.0,,,,1
1236,2023,8,21,0,,,,,,,10.0,,,,0
1237,2023,8,21,0,,,,,,,10.0,,,,1
1238,2023,8,21,0,,,,,,,10.0,,,,1
1239,2023,8,20,0,,,,,,,10.0,,,,0
1240,2023,8,20,0,,,,,,,10.0,,,,0
1241,2023,8,20,0,,,,,,,10.0,,,,0
1242,2023,8,20,0,,,,,,,10.0,,,,0
1243,2023,8,20,0,,,,,,,10.0,,,,1
1244,2023,8,20,0,,,,,,,10.0,,,,0
1245,2023,8,20,0,,,,,,,10.0,,,,0
1246,2023,8,20,0,,,,,,,10.0,,,,0
1247,2023,8,21,0,,,,,,,10.0,,,,1
1248,2023,8,20,0,,,,,,,10.0,,,,0
1249,2023,8,27,0,,,,,,,10.0,,,,0
1250,2023,8,20,0,,,,,,,10.0,,,,0
1251,2023,8,20,0,,,,,,,10.0,,,,0
1252,2023,8,21,0,,,,,,,10.0,,,,1
1253,2023,8,24,0,,,,,,,10.0,,,,0
1254,2023,8,20,0,,,,,,,10.0,,,,1
1255,2023,8,19,0,,,,,,,10.0,,,,0
1256,2023,8,19,0,,,,,,,10.0,,,,0
1257,2023,8,19,0,,,,,,,10.0,,,,0
1258,2023,8,25,0,,,,,,,10.0,,,,1
1259,2023,8,19,0,,,,,,,10.0,,,,0
1260,2023,8,19,0,,,,,,,10.0,,,,1
1261,2023,8,19,0,,,,,,,10.0,,,,0
1262,2023,8,19,0,,,,,,,10.0,,,,0
1263,2023,8,20,0,,,,,,,10.0,,,,0
1264,2023,8,21,0,,,,,,,10.0,,,,0
1265,2023,8,21,0,,,,,,,10.0,,,,0
1266,2023,8,19,0,,,,,,,10.0,,,,1
1267,2023,8,22,0,,,,,,,10.0,,,,1
1268,2023,8,19,0,,,,,,,10.0,,,,1
1269,2023,8,18,0,,,,,,,10.0,,,,0
1270,2023,8,19,0,,,,,,,10.0,,,,0
1271,2023,8,19,0,,,,,,,10.0,,,,0
1272,2023,8,19,0,,,,,,,10.0,,,,0
1273,2023,8,18,1,,,,,,,10.0,,,,1
1274,2023,8,18,0,,,,,,,10.0,,,,0
